GEO_ID,State,County,PCT_LACCESS_LOWI15,PCT_LACCESS_HHNV15,PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS17,Combined_Score
20041, Kansas,Dickinson,3.055601822,1.196772423,11,32.4,
26043, Michigan,Dickinson,11.46184488,2.033776597,12.7,32.3,
47043, Tennessee,Dickson,5.188037019,3.042023037,12.6,32.8,
2070, Alaska,Dillingham,32.19756974,34.63980046,7.2,34.2,
45033, South Carolina,Dillon,7.951773016,6.915981616,16.5,34.1,
48127, Texas,Dimmit,17.96266536,4.464040726,9.3,33,
51053, Virginia,Dinwiddie,7.611135947,2.621119539,11.4,30.1,
11001, District of Columbia,District of Columbia,0.78589846,0.460117683,8.1,22.9,
38023, North Dakota,Divide,9.866080857,0.729248548,10.1,33.2,
12029, Florida,Dixie,3.575621423,3.566978799,14,28.4,
31051, Nebraska,Dixon,10.28012126,4.321080012,10.2,32.8,
54017, West Virginia,Doddridge,0.843072005,3.105353654,13,38.1,
13091, Georgia,Dodge,1.480163051,5.916169617,13.5,31.6,
27039, Minnesota,Dodge,1.197967656,2.098107586,8.3,28.4,
31053, Nebraska,Dodge,8.935504405,0.827949752,10,32.8,
55027, Wisconsin,Dodge,3.837079684,1.825720329,9.8,32,
8033, Colorado,Dolores,48.664563,4.346454,7.5,22.6,
35013, New Mexico,Doña Ana,19.48999158,2.20184405,7.4,28.4,
20043, Kansas,Doniphan,19.80529349,5.757411725,9.7,32.4,
48129, Texas,Donley,5.811894451,1.044413951,11.1,33,
13093, Georgia,Dooly,1.004682549,4.391377201,14.8,31.6,
55029, Wisconsin,Door,2.578119131,2.263596276,10,32,
24019, Maryland,Dorchester,5.935942431,3.61371343,15.5,31.3,
45035, South Carolina,Dorchester,5.708540445,2.219085075,10.4,34.1,
13095, Georgia,Dougherty,22.62783162,5.428952693,12.4,31.6,
8035, Colorado,Douglas,1.745536213,0.73175179,5.3,22.6,
13097, Georgia,Douglas,13.87782248,2.271176398,12,31.6,
17041, Illinois,Douglas,3.047126299,5.70430554,10.8,31.1,
20045, Kansas,Douglas,4.469483726,1.0244679,6.5,32.4,
27041, Minnesota,Douglas,6.638610021,2.491751431,7.6,28.4,
29067, Missouri,Douglas,13.82321292,1.905941392,11.9,32.5,
31055, Nebraska,Douglas,3.121280098,0.603364629,8.8,32.8,
32005, Nevada,Douglas,12.52202659,1.748744944,8,26.7,
41019, Oregon,Douglas,11.05491852,2.644733719,11.4,29.4,
46043, South Dakota,Douglas,29.80851389,3.380820227,11,31.9,
53017, Washington,Douglas,17.0056969,1.641141068,8.6,27.7,
55031, Wisconsin,Douglas,8.485677616,2.196569162,9.8,32,
5043, Arkansas,Drew,10.78822172,3.688661673,13.6,35,
18037, Indiana,Dubois,1.732196378,0.995092956,10.3,33.6,
19061, Iowa,Dubuque,5.445815188,1.256971745,9.6,36.4,
49013, Utah,Duchesne,7.395605257,1.255306153,8,25.3,
25007, Massachusetts,Dukes,1.372930949,1.065238107,8,25.9,
31057, Nebraska,Dundy,10.92479505,0.725815536,10.8,32.8,
29069, Missouri,Dunklin,10.78633486,4.210466142,11.4,32.5,
38025, North Dakota,Dunn,12.91364521,0.977010407,9.2,33.2,
55033, Wisconsin,Dunn,4.578097868,2.702504953,9.4,32,
17043, Illinois,DuPage,3.965173815,0.784492318,8.1,31.1,
37061, North Carolina,Duplin,0.906816692,5.7211995,13.8,32.1,
37063, North Carolina,Durham,7.460457972,1.761460452,8.7,32.1,
36027, New York,Dutchess,5.602208262,2.807181333,9.6,25.7,
12031, Florida,Duval,8.630873918,1.686657668,11.2,28.4,
48131, Texas,Duval,19.62877335,6.15103556,9.9,33,
47045, Tennessee,Dyer,13.65651342,4.267905904,15.8,32.8,
8037, Colorado,Eagle,4.157916252,0.752028443,3.3,22.6,
13099, Georgia,Early,5.420550482,8.950379435,15.6,31.6,
22033, Louisiana,East Baton Rouge,10.72774012,1.995348591,11.6,36.2,
22035, Louisiana,East Carroll,11.51792727,6.32443763,16.3,36.2,
22037, Louisiana,East Feliciana,5.872472043,5.426674751,17.2,36.2,
48133, Texas,Eastland,10.10131175,1.860828326,12.2,33,
26045, Michigan,Eaton,9.220235792,2.734833165,11.4,32.3,
55035, Wisconsin,Eau Claire,6.499609459,2.301499622,8,32,
13101, Georgia,Echols,2.552523063,4.241901805,10.9,31.6,
48135, Texas,Ector,6.397473442,1.51105906,8.9,33,
35015, New Mexico,Eddy,13.0438633,1.884447135,9.7,28.4,
38027, North Dakota,Eddy,9.825741098,0.733841479,11.8,33.2,
17045, Illinois,Edgar,15.4656718,3.740267519,10.1,31.1,
37065, North Carolina,Edgecombe,7.771036012,4.120725368,16.4,32.1,
45037, South Carolina,Edgefield,3.626575186,3.031028422,14.1,34.1,
21061, Kentucky,Edmonson,1.183612451,4.834523557,16.1,34.3,
46045, South Dakota,Edmunds,18.14845348,2.018971488,9,31.9,
17047, Illinois,Edwards,7.926971087,2.562569852,10.5,31.1,
20047, Kansas,Edwards,5.460789037,2.923083706,10.6,32.4,
48137, Texas,Edwards,9.543214806,2.275662254,11.8,33,
13103, Georgia,Effingham,4.645808588,2.541783027,13.5,31.6,
17049, Illinois,Effingham,4.775207543,1.428699139,10.7,31.1,
6017, California,El Dorado,6.057005218,2.206157159,7.5,25.1,
8041, Colorado,El Paso,8.376896063,1.135841771,7,22.6,
48141, Texas,El Paso,9.574207272,1.222813471,9.5,33,
8039, Colorado,Elbert,7.45831492,2.282757113,5.2,22.6,
13105, Georgia,Elbert,14.3224199,6.620004719,13,31.6,
20049, Kansas,Elk,42.10203177,2.857498278,12.4,32.4,
42047, Pennsylvania,Elk,2.860153652,3.043661078,10.5,31.6,
18039, Indiana,Elkhart,7.368987701,3.001385196,10.2,33.6,
32007, Nevada,Elko,8.856176191,1.68322842,8.1,26.7,
21063, Kentucky,Elliott,0.025781268,9.601890059,13.2,34.3,
20051, Kansas,Ellis,6.470866885,1.487084104,8.9,32.4,
40045, Oklahoma,Ellis,38.20168711,1.837725391,13,36.5,
48139, Texas,Ellis,6.33327881,1.421413704,9.9,33,
20053, Kansas,Ellsworth,10.07920038,2.708577068,11.7,32.4,
1051, Alabama,Elmore,6.943021714,3.467339217,13.4,36.3,
16039, Idaho,Elmore,12.99761119,0.725917393,8.6,29.3,
13107, Georgia,Emanuel,14.2927607,6.055505202,11.6,31.6,
49015, Utah,Emery,1.482188448,0.77127129,8.7,25.3,
19063, Iowa,Emmet,9.082244038,1.175724678,10.7,36.4,
26047, Michigan,Emmet,4.851723558,1.742061931,9.2,32.3,
38029, North Dakota,Emmons,15.36854796,0.778618174,11.3,33.2,
51595, Virginia,Emporia,0.595535029,1.018889218,13.4,30.1,
48143, Texas,Erath,16.41488534,2.362947956,8.9,33,
36029, New York,Erie,5.574711041,1.906630999,9.4,25.7,
39043, Ohio,Erie,9.089934925,2.758230694,11.1,33.8,
42049, Pennsylvania,Erie,8.667992143,4.10900501,11.6,31.6,
1053, Alabama,Escambia,7.219940028,4.009301137,17.8,36.3,
12033, Florida,Escambia,11.99025068,2.053635351,12.4,28.4,
32009, Nevada,Esmeralda,51.59041721,9.115023103,10.6,26.7,
25009, Massachusetts,Essex,4.413227733,1.520607548,10.3,25.9,
34013, New Jersey,Essex,0.706098557,0.284949715,10.7,27.3,
36031, New York,Essex,2.093438421,4.799197531,9.7,25.7,
50009, Vermont,Essex,13.31583209,5.896923038,10.2,27.6,
51057, Virginia,Essex,10.05285716,4.329368131,14.1,30.1,
21065, Kentucky,Estill,5.379323394,5.862318587,14.6,34.3,
1055, Alabama,Etowah,9.400616626,3.23626668,16.8,36.3,
32011, Nevada,Eureka,27.4874612,0,8.6,26.7,
22039, Louisiana,Evangeline,14.50182699,7.588479069,12.3,36.2,
13109, Georgia,Evans,2.674426072,3.459608185,13.4,31.6,
2090, Alaska,Fairbanks North Star,7.276819878,2.247470512,5.5,34.2,
51059, Virginia,Fairfax,1.77773435,0.469254687,6.2,30.1,
51600, Virginia,Fairfax,0.156650537,0.021378503,7.5,30.1,
9001, Connecticut,Fairfield,3.20831894,1.123366564,7.6,26.9,
39045, Ohio,Fairfield,5.489841866,2.399773363,11.1,33.8,
45039, South Carolina,Fairfield,9.437769258,7.557443366,18.6,34.1,
46047, South Dakota,Fall River,13.46368697,2.778693849,11.2,31.9,
30025, Montana,Fallon,6.946740504,0.775309834,7.6,25.3,
48145, Texas,Falls,6.520750051,4.56030411,11.5,33,
51610, Virginia,Falls Church,,,10.2,30.1,
13111, Georgia,Fannin,0.492816859,3.511565435,12.2,31.6,
48147, Texas,Fannin,13.46579276,2.854232689,10.4,33,
27043, Minnesota,Faribault,5.082691109,1.379845126,8.8,28.4,
46049, South Dakota,Faulk,21.78017281,0.923078088,9.8,31.9,
5045, Arkansas,Faulkner,5.564717066,2.319623681,11.2,35,
51061, Virginia,Fauquier,1.136034291,2.143028646,10.3,30.1,
1057, Alabama,Fayette,1.354458699,6.266506819,15.1,36.3,
13113, Georgia,Fayette,6.508531482,1.136682965,12.9,31.6,
17051, Illinois,Fayette,14.04675481,4.082492957,10.3,31.1,
18041, Indiana,Fayette,8.32010585,3.241076526,12.2,33.6,
19065, Iowa,Fayette,1.620687942,1.543629948,10.4,36.4,
21067, Kentucky,Fayette,6.761625422,2.017103674,9,34.3,
39047, Ohio,Fayette,1.387058609,1.822080235,13,33.8,
42051, Pennsylvania,Fayette,7.866943201,4.236741052,15.9,31.6,
47047, Tennessee,Fayette,2.426842658,2.778973122,17.6,32.8,
48149, Texas,Fayette,7.593880276,1.625371943,11.6,33,
54019, West Virginia,Fayette,8.363266027,7.011794849,14,38.1,
47049, Tennessee,Fentress,0.104490813,5.156521403,14.6,32.8,
30027, Montana,Fergus,10.9397668,1.43063549,9.2,25.3,
53019, Washington,Ferry,26.12197987,3.042840527,10.7,27.7,
27045, Minnesota,Fillmore,0.515063536,4.087494317,8.5,28.4,
31059, Nebraska,Fillmore,5.794050654,0.976230333,10.1,32.8,
20055, Kansas,Finney,9.371137293,0.829917186,9.5,32.4,
48151, Texas,Fisher,3.104610131,2.139342874,11.7,33,
12035, Florida,Flagler,12.72929406,2.329937407,12.4,28.4,
30029, Montana,Flathead,4.350740426,1.102667235,7.1,25.3,
21069, Kentucky,Fleming,2.842671679,6.682913899,13.5,34.3,
45041, South Carolina,Florence,10.20282304,5.407521361,14.1,34.1,
55037, Wisconsin,Florence,5.31212331,3.129021484,11.8,32,
13115, Georgia,Floyd,9.077008381,3.202306193,13.6,31.6,
18043, Indiana,Floyd,7.501761256,1.997792508,10.2,33.6,
19067, Iowa,Floyd,4.777002161,2.550711896,12.1,36.4,
21071, Kentucky,Floyd,2.650741631,8.830438616,13.4,34.3,
48153, Texas,Floyd,1.689150027,2.112332241,11.4,33,
51063, Virginia,Floyd,10.30718082,3.419170976,9.5,30.1,
51065, Virginia,Fluvanna,2.627331147,3.609380746,11.1,30.1,
48155, Texas,Foard,45.77025852,6.358381528,11.7,33,
55039, Wisconsin,Fond du Lac,6.814796728,2.622354266,8.7,32,
17053, Illinois,Ford,6.521869845,1.650552759,10.6,31.1,
20057, Kansas,Ford,7.750575682,1.5856189,8.7,32.4,
42053, Pennsylvania,Forest,0.525992126,3.000879008,11.3,31.6,
55041, Wisconsin,Forest,13.85978921,4.339651513,12.5,32,
28035, Mississippi,Forrest,7.115859103,3.279803897,11.1,37.3,
13117, Georgia,Forsyth,3.785905489,1.481047852,10.8,31.6,
37067, North Carolina,Forsyth,13.9335561,2.738416382,11.2,32.1,
48157, Texas,Fort Bend,7.054505766,1.14998906,8.4,33,
38031, North Dakota,Foster,4.761279806,0.441397439,10.7,33.2,
18045, Indiana,Fountain,6.416646779,2.521696638,13.9,33.6,
1059, Alabama,Franklin,4.120619394,3.712810354,13.9,36.3,
5047, Arkansas,Franklin,3.639464771,3.099809088,13.8,35,
12037, Florida,Franklin,1.010149771,3.619098943,11,28.4,
13119, Georgia,Franklin,0.473215013,4.503054669,12.4,31.6,
16041, Idaho,Franklin,3.432778281,2.140412505,7.9,29.3,
17055, Illinois,Franklin,4.348421764,3.403238429,11.6,31.1,
18047, Indiana,Franklin,4.509807949,2.167675699,11,33.6,
19069, Iowa,Franklin,5.194238935,2.041611114,10.2,36.4,
20059, Kansas,Franklin,17.65932116,3.150852126,8.9,32.4,
21073, Kentucky,Franklin,5.580015742,1.268920212,13.4,34.3,
22041, Louisiana,Franklin,5.679227295,4.064815115,13.5,36.2,
23007, Maine,Franklin,1.038535327,3.775281349,9.4,29.1,
25011, Massachusetts,Franklin,5.682864904,2.958758611,8.3,25.9,
28037, Mississippi,Franklin,12.89756418,2.918743662,16.1,37.3,
29071, Missouri,Franklin,3.906027022,2.426318539,10.5,32.5,
31061, Nebraska,Franklin,15.19008837,1.958813949,10.6,32.8,
36033, New York,Franklin,9.054365793,5.008486394,9.6,25.7,
37069, North Carolina,Franklin,2.220886588,4.991122088,14,32.1,
39049, Ohio,Franklin,7.421922009,1.492027297,9.9,33.8,
42055, Pennsylvania,Franklin,4.961615573,2.216512632,11.4,31.6,
47051, Tennessee,Franklin,7.077883513,4.434941291,13.1,32.8,
48159, Texas,Franklin,2.444654185,2.562465869,11.3,33,
50011, Vermont,Franklin,1.001125247,1.970779867,8.1,27.6,
51067, Virginia,Franklin,6.487170035,4.497950202,11.1,30.1,
51620, Virginia,Franklin,28.40450238,8.313406338,14.9,30.1,
53021, Washington,Franklin,8.416079068,1.319729418,7.1,27.7,
24021, Maryland,Frederick,2.847908209,1.304348475,9,31.3,
51069, Virginia,Frederick,3.628618044,1.898244932,9.3,30.1,
51630, Virginia,Fredericksburg,1.959147689,0.35665423,8.9,30.1,
27047, Minnesota,Freeborn,11.8167481,3.470086202,8,28.4,
48161, Texas,Freestone,5.872103111,3.631205415,11,33,
8043, Colorado,Fremont,11.37333852,2.255764659,8.1,22.6,
16043, Idaho,Fremont,4.247476968,0.565581924,9,29.3,
19071, Iowa,Fremont,22.2352611,4.275307903,9.5,36.4,
56013, Wyoming,Fremont,4.349125651,1.803555997,9.6,28.8,
6019, California,Fresno,4.161996053,1.008899353,9.4,25.1,
48163, Texas,Frio,5.022434024,3.421093898,8.6,33,
31063, Nebraska,Frontier,31.60323418,4.303914145,9.7,32.8,
5049, Arkansas,Fulton,12.1361199,2.994488643,15.6,35,
13121, Georgia,Fulton,8.057218401,2.848066845,8.7,31.6,
17057, Illinois,Fulton,6.505763453,2.399941589,11.6,31.1,
18049, Indiana,Fulton,5.817869731,2.984796239,11.4,33.6,
21075, Kentucky,Fulton,0.05235887,2.679345042,14.6,34.3,
36035, New York,Fulton,3.495187159,2.444798875,10.1,25.7,
39051, Ohio,Fulton,5.075371082,1.577427145,13.4,33.8,
42057, Pennsylvania,Fulton,4.339743519,3.634595479,11.9,31.6,
31065, Nebraska,Furnas,9.615024655,2.790815343,12.8,32.8,
12039, Florida,Gadsden,5.58381556,8.196798823,17.1,28.4,
31067, Nebraska,Gage,7.828669712,1.497030471,10.9,32.8,
48165, Texas,Gaines,1.132925072,0.904007313,8.9,33,
51640, Virginia,Galax,1.188373199,0.172772653,10.8,30.1,
17059, Illinois,Gallatin,29.26874405,5.099962179,10.8,31.1,
21077, Kentucky,Gallatin,,2.335073224,12.6,34.3,
30031, Montana,Gallatin,3.467017098,1.482760292,4.3,25.3,
39053, Ohio,Gallia,5.292952304,5.903404247,14.5,33.8,
48167, Texas,Galveston,7.815205809,1.436008414,9.8,33,
31069, Nebraska,Garden,33.2826496,1.829581831,9.9,32.8,
8045, Colorado,Garfield,4.739622896,1.59158256,4.7,22.6,
30033, Montana,Garfield,19.64575219,0.888008914,8.3,25.3,
31071, Nebraska,Garfield,3.010833241,0.036970094,9.5,32.8,
40047, Oklahoma,Garfield,5.628800297,1.171098648,9.8,36.5,
49017, Utah,Garfield,25.16343839,5.128312884,9.7,25.3,
53023, Washington,Garfield,37.82821687,1.244501919,14.4,27.7,
5051, Arkansas,Garland,10.71483313,2.941707246,14.5,35,
21079, Kentucky,Garrard,0.244208967,2.892839928,12.8,34.3,
24023, Maryland,Garrett,1.490645795,5.314234632,12.2,31.3,
40049, Oklahoma,Garvin,8.346237583,2.805382128,13.2,36.5,
48169, Texas,Garza,1.825975802,0.925326686,8.3,33,
29073, Missouri,Gasconade,0.967395541,2.427269067,12.4,32.5,
37071, North Carolina,Gaston,11.27055955,2.496672011,13.7,32.1,
37073, North Carolina,Gates,0.023066592,3.227868728,12.9,32.1,
20061, Kansas,Geary,12.74133187,2.248439869,7.9,32.4,
39055, Ohio,Geauga,3.251949528,6.348710105,11.8,33.8,
16045, Idaho,Gem,12.40902312,1.190475663,9.9,29.3,
26049, Michigan,Genesee,10.9774885,2.519782818,12.2,32.3,
36037, New York,Genesee,1.222536064,2.140911395,9.3,25.7,
1061, Alabama,Geneva,0.930784798,2.320170127,13.9,36.3,
29075, Missouri,Gentry,1.18191287,1.697680772,11.9,32.5,
28039, Mississippi,George,3.273097641,4.631548992,13.1,37.3,
45043, South Carolina,Georgetown,7.813394339,3.797821288,14.4,34.1,
18051, Indiana,Gibson,1.278479234,1.503766887,13.4,33.6,
47053, Tennessee,Gibson,6.432172984,2.716130663,13.1,32.8,
4007, Arizona,Gila,15.82668414,4.256381686,11.2,29.5,
12041, Florida,Gilchrist,0.269430926,5.24490459,8.4,28.4,
47055, Tennessee,Giles,5.059423491,4.142321831,14.4,32.8,
51071, Virginia,Giles,0.321761551,4.305834077,10.6,30.1,
48171, Texas,Gillespie,5.506306843,1.465122986,13.3,33,
41021, Oregon,Gilliam,16.53807959,1.377814487,11.6,29.4,
13123, Georgia,Gilmer,3.292257179,4.787218113,12.4,31.6,
54021, West Virginia,Gilmer,2.908184584,8.728526726,11.8,38.1,
8047, Colorado,Gilpin,0,5.476499443,6.3,22.6,
30035, Montana,Glacier,10.46587743,3.491864278,13.5,25.3,
12043, Florida,Glades,31.09607927,3.992299423,13.8,28.4,
26051, Michigan,Gladwin,0.491769198,4.475795707,13.8,32.3,
13125, Georgia,Glascock,27.68980581,3.082164605,11.8,31.6,
48173, Texas,Glasscock,22.54210712,0.725195743,9.6,33,
6021, California,Glenn,3.56795832,2.47267757,8.4,25.1,
34015, New Jersey,Gloucester,8.748502333,3.294075324,11.3,27.3,
51073, Virginia,Gloucester,2.870565705,2.486917345,11.1,30.1,
13127, Georgia,Glynn,10.43792433,2.657235982,11.5,31.6,
26053, Michigan,Gogebic,3.505649603,5.143611519,11.4,32.3,
30037, Montana,Golden Valley,42.27642286,2.194357358,9.7,25.3,
38033, North Dakota,Golden Valley,36.37501124,5.528182933,8.8,33.2,
48175, Texas,Goliad,9.645019827,1.437141955,11.9,33,
48177, Texas,Gonzales,11.17578406,4.417202765,12,33,
51075, Virginia,Goochland,3.435216062,1.269865783,11.5,30.1,
27049, Minnesota,Goodhue,4.182237424,2.241141007,9.8,28.4,
16047, Idaho,Gooding,0.594216391,0.817299664,9.8,29.3,
13129, Georgia,Gordon,8.793738002,2.934290184,10.2,31.6,
56015, Wyoming,Goshen,10.70092792,0.900716979,9,28.8,
31073, Nebraska,Gosper,21.34296417,1.040668312,9.9,32.8,
20063, Kansas,Gove,14.3044101,1.202945902,11.9,32.4,
13131, Georgia,Grady,6.654405169,5.437166127,12.1,31.6,
40051, Oklahoma,Grady,5.126100943,1.865612257,12,36.5,
33009, New Hampshire,Grafton,4.82876821,2.786856725,8.8,28.1,
4009, Arizona,Graham,19.00577286,4.056427425,10.3,29.5,
20065, Kansas,Graham,6.502807476,0.650884632,11.1,32.4,
37075, North Carolina,Graham,1.117174123,4.403747368,12,32.1,
47057, Tennessee,Grainger,0,3.726814476,14.4,32.8,
8049, Colorado,Grand,0.300120483,0.815048203,5.6,22.6,
49019, Utah,Grand,9.199690659,0.100100961,7.8,25.3,
38035, North Dakota,Grand Forks,8.791677983,0.966810124,7.3,33.2,
50013, Vermont,Grand Isle,0.234952355,3.939231128,7.4,27.6,
26055, Michigan,Grand Traverse,5.209759123,1.787360225,9,32.3,
30039, Montana,Granite,5.260636057,1.117578359,9.1,25.3,
5053, Arkansas,Grant,4.425873104,2.458993389,11.1,35,
18053, Indiana,Grant,7.914122837,3.356438695,14.8,33.6,
20067, Kansas,Grant,3.448573305,0.056604755,7.8,32.4,
21081, Kentucky,Grant,7.794336859,2.845324473,12.7,34.3,
22043, Louisiana,Grant,7.265666827,4.962295683,12,36.2,
27051, Minnesota,Grant,14.74478602,2.224355534,9.2,28.4,
31075, Nebraska,Grant,47.1246006,2.564102569,10.4,32.8,
35017, New Mexico,Grant,15.06312908,2.403487772,9.7,28.4,
38037, North Dakota,Grant,16.35964266,3.114493448,10.8,33.2,
40053, Oklahoma,Grant,23.25231755,0.880879506,13,36.5,
41023, Oregon,Grant,17.63867692,3.097670957,12.4,29.4,
46051, South Dakota,Grant,4.553201219,1.600143326,8.3,31.9,
53025, Washington,Grant,9.557874119,2.298897945,9,27.7,
54023, West Virginia,Grant,9.956292095,4.529992568,15.7,38.1,
55043, Wisconsin,Grant,3.959211904,2.156367287,8.2,32,
37077, North Carolina,Granville,4.007275064,2.997663019,12.1,32.1,
26057, Michigan,Gratiot,14.28885695,5.219318087,9.9,32.3,
21083, Kentucky,Graves,3.648938959,3.605767372,10.7,34.3,
20069, Kansas,Gray,13.71283188,1.075776968,9.3,32.4,
48179, Texas,Gray,6.734317073,0.82968444,10.9,33,
53027, Washington,Grays Harbor,11.8842614,2.832741594,11.6,27.7,
21085, Kentucky,Grayson,11.73566585,4.082961777,14.7,34.3,
48181, Texas,Grayson,7.889556782,2.92921782,9.3,33,
51077, Virginia,Grayson,9.356118653,6.928986219,11,30.1,
20071, Kansas,Greeley,34.61276954,2.921671489,10.7,32.4,
31077, Nebraska,Greeley,40.07094884,3.672723876,9.6,32.8,
21087, Kentucky,Green,5.841063062,5.994562135,13.3,34.3,
55045, Wisconsin,Green,4.813002367,2.034340994,10.5,32,
55047, Wisconsin,Green Lake,6.703236243,4.708735356,11.4,32,
54025, West Virginia,Greenbrier,8.324751917,4.168183321,13.6,38.1,
1063, Alabama,Greene,21.34247572,8.343311726,21,36.3,
5055, Arkansas,Greene,9.464870951,2.163442568,12.9,35,
13133, Georgia,Greene,1.683896141,4.312213695,15.4,31.6,
17061, Illinois,Greene,6.34895646,2.631919718,11.5,31.1,
18055, Indiana,Greene,5.950685226,2.087858568,13.3,33.6,
19073, Iowa,Greene,4.183985311,2.241453658,10.4,36.4,
28041, Mississippi,Greene,1.782972815,4.222376465,13,37.3,
29077, Missouri,Greene,6.558765251,1.427634228,8.8,32.5,
36039, New York,Greene,6.025420079,5.886922,9.5,25.7,
37079, North Carolina,Greene,,4.604010776,12.7,32.1,
39057, Ohio,Greene,8.447309249,2.090355167,10.5,33.8,
42059, Pennsylvania,Greene,6.355595314,5.275897387,12.5,31.6,
47059, Tennessee,Greene,3.636187851,2.568198515,12.3,32.8,
51079, Virginia,Greene,0,3.989513945,9.9,30.1,
4011, Arizona,Greenlee,30.54644934,4.05061447,10.7,29.5,
51081, Virginia,Greensville,3.991598445,9.512634518,14.1,30.1,
21089, Kentucky,Greenup,8.529460455,3.128967919,14.4,34.3,
45045, South Carolina,Greenville,12.88943644,3.066423517,10.4,34.1,
20073, Kansas,Greenwood,18.27743279,2.172946081,12.8,32.4,
45047, South Carolina,Greenwood,7.20399549,3.579429944,13.2,34.1,
40055, Oklahoma,Greer,3.587559406,2.818213316,12.9,36.5,
48183, Texas,Gregg,10.34440319,2.529677331,11,33,
46053, South Dakota,Gregory,12.64745026,2.946203422,10.4,31.9,
28043, Mississippi,Grenada,7.596178461,2.024142854,14.5,37.3,
38039, North Dakota,Griggs,6.32286129,1.223900488,10.2,33.2,
48185, Texas,Grimes,16.21016954,4.32374329,11.9,33,
17063, Illinois,Grundy,4.951561998,2.363682433,8.6,31.1,
19075, Iowa,Grundy,2.461382988,2.030837851,11,36.4,
29079, Missouri,Grundy,13.01519445,4.532337766,10.6,32.5,
47061, Tennessee,Grundy,0.718763749,5.358488219,15.2,32.8,
35019, New Mexico,Guadalupe,16.41825716,2.66603574,8.4,28.4,
48187, Texas,Guadalupe,10.34484999,2.609768013,10,33,
39059, Ohio,Guernsey,6.120654656,3.259117336,12.6,33.8,
37081, North Carolina,Guilford,8.332821685,1.955291691,10.3,32.1,
12045, Florida,Gulf,6.677879687,3.475387288,11.1,28.4,
8051, Colorado,Gunnison,3.896611461,1.114979203,4.6,22.6,
19077, Iowa,Guthrie,3.8645021,1.280468189,9.4,36.4,
13135, Georgia,Gwinnett,8.66741852,0.794386425,8.3,31.6,
46055, South Dakota,Haakon,17.0355172,1.250749548,10.3,31.9,
13137, Georgia,Habersham,9.744620707,3.154998855,11.4,31.6,
2100, Alaska,Haines,7.440981694,2.682935336,7.9,34.2,
1065, Alabama,Hale,4.647506988,9.596338241,16,36.3,
48189, Texas,Hale,9.429387349,1.088300494,10.3,33,
37083, North Carolina,Halifax,9.386241895,6.543197709,13.7,32.1,
51083, Virginia,Halifax,11.19581088,5.781042786,15.9,30.1,
13139, Georgia,Hall,10.01445388,2.456449363,10.9,31.6,
31079, Nebraska,Hall,10.96177977,2.381452919,8.7,32.8,
48191, Texas,Hall,12.30164675,2.185270453,12.4,33,
47063, Tennessee,Hamblen,18.90969323,3.540718686,13.9,32.8,
12047, Florida,Hamilton,10.81393348,5.787018663,13,28.4,
17065, Illinois,Hamilton,4.330192816,1.580340225,11.1,31.1,
18057, Indiana,Hamilton,3.879456356,1.156596594,8.6,33.6,
19079, Iowa,Hamilton,5.678157909,1.906229792,10.3,36.4,
20075, Kansas,Hamilton,41.35374289,3.432448234,8.9,32.4,
31081, Nebraska,Hamilton,2.750913276,0.615606396,7.3,32.8,
36041, New York,Hamilton,12.08969385,4.555076549,11,25.7,
39061, Ohio,Hamilton,8.64140983,2.49316576,11,33.8,
47065, Tennessee,Hamilton,13.8166052,3.332854553,12.2,32.8,
48193, Texas,Hamilton,7.451120165,1.336004772,11.8,33,
46057, South Dakota,Hamlin,33.21128515,3.397515437,9.7,31.9,
25013, Massachusetts,Hampden,4.932812164,1.82225062,11.1,25.9,
25015, Massachusetts,Hampshire,9.980293377,3.888760006,6.8,25.9,
54027, West Virginia,Hampshire,15.95377497,8.955215418,13.4,38.1,
45049, South Carolina,Hampton,10.24166359,5.62813591,15.1,34.1,
51650, Virginia,Hampton,10.31401446,2.564076509,12.4,30.1,
13141, Georgia,Hancock,14.18088803,7.572271425,15.8,31.6,
17067, Illinois,Hancock,14.16779908,3.46293059,11.2,31.1,
18059, Indiana,Hancock,7.437666469,1.915472357,12.4,33.6,
19081, Iowa,Hancock,4.519454355,1.236559512,9.9,36.4,
21091, Kentucky,Hancock,1.413116191,2.899476868,13.9,34.3,
23009, Maine,Hancock,1.773061516,4.396002153,8.5,29.1,
28045, Mississippi,Hancock,14.82340996,2.589368569,13.6,37.3,
39063, Ohio,Hancock,5.961793168,2.272577528,11.5,33.8,
47067, Tennessee,Hancock,0.383090525,6.551595186,13,32.8,
54029, West Virginia,Hancock,9.395170639,3.370785772,12,38.1,
46059, South Dakota,Hand,12.75944066,1.334439188,10.5,31.9,
51085, Virginia,Hanover,3.552183857,1.344479594,9.4,30.1,
48195, Texas,Hansford,35.37299852,4.367229164,9.7,33,
46061, South Dakota,Hanson,5.964449861,0.802104085,8.3,31.9,
13143, Georgia,Haralson,1.689192526,3.771238541,11.2,31.6,
12049, Florida,Hardee,22.05647391,5.571310365,12.6,28.4,
47069, Tennessee,Hardeman,19.14694016,6.36738127,14.7,32.8,
48197, Texas,Hardeman,13.34257491,1.685798525,10.9,33,
17069, Illinois,Hardin,4.775370945,8.598684819,13,31.1,
19083, Iowa,Hardin,3.646795533,1.884023767,10.5,36.4,
